1,东城区,116.40605294,39.91343848
2,西城区,116.35506951,39.90948836
3,朝阳区,116.49175021,39.95297352
4,丰台区,116.27820346,39.83813014
5,石景山区,116.15412401,39.93741311
6,海淀区,116.21351884,40.02238725
7,门头沟区,115.77723211,40.01511796
8,房山区,116.139157,39.735535
9,通州区,116.67948430,39.80233007
10,顺义区,116.69321721,40.14856187
11,昌平区,116.20432561,40.22619595
12,大兴区,116.36225408,39.65340841
13,怀柔区,116.51331609,40.38433570
14,平谷区,117.08872503,40.20207596
15,密云县,116.843352,40.377362
16,延庆县,115.985006,40.465325
